,ID,Gender,Age,Education,Occupation,State,Relationship.Status,Obligation,Obligation2,NEP,Vacation.Behaviour,rest and relax,luxury / be spoilt,do sports,"excitement, a challenge",not exceed planned budget,realise creativity,fun and entertainment,good company,health and beauty,free-and-easy-going,entertainment facilities,not care about prices,life style of the local people,intense experience of nature,cosiness/familiar atmosphere,maintain unspoilt surroundings,everything organised,unspoilt nature/natural landscape,cultural offers,change of surroundings,Income(k$),Expenditure
867,868,Male,38,3.0,tradesperson,NSW,living with a partner,3.5,Q2,2.866666667,3.4,yes,no,no,yes,yes,no,no,yes,no,yes,yes,no,yes,no,no,no,no,yes,yes,yes,,
868,869,Female,32,8.0,professional,WA,single,3.633333333,Q2,4.333333333,2.541666667,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,,
869,870,Male,33,3.0,manager or administrator,QLD,married,4.433333333,Q4,3.733333333,3.888888889,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,yes,no,yes,,
870,871,Female,57,2.0,retired,NSW,married,3.766666667,Q2,3.6,3.464285714,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
871,872,Female,68,2.0,retired,QLD,married,4.233333333,Q4,3.866666667,3.192307692,yes,no,no,no,yes,no,no,yes,yes,no,no,no,yes,yes,no,yes,no,yes,no,yes,,
872,873,Male,53,2.0,professional,NSW,living with a partner,2.533333333,Q1,4.466666667,2.793103448,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,,
873,874,Female,48,6.0,manager or administrator,VIC,married,3.066666667,Q1,3.2,2.269230769,no,no,no,yes,no,no,yes,yes,no,yes,no,no,yes,no,no,no,no,no,yes,yes,,
874,875,Female,23,7.0,unemployed,VIC,single,3.533333333,Q2,3.2,2.607142857,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
875,876,Male,26,3.0,sales,SA,single,3.5,Q2,3.333333333,2.535714286,yes,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,,
876,877,Male,35,3.0,manager or administrator,NSW,separated or divorced,3.633333333,Q2,4.133333333,2.72,yes,yes,no,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,,
877,878,Male,50,6.0,manager or administrator,ACT,married,3.633333333,Q2,4.466666667,2.846153846,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,yes,yes,,
878,879,Female,37,2.0,home-duties,SA,married,4.133333333,Q3,4.2,4.0,yes,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,yes,no,yes,yes,yes,,
879,880,Female,44,6.0,,WA,married,4.333333333,Q4,4.8,4.9,yes,yes,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,,
880,881,Male,39,4.0,professional,QLD,living with a partner,4.0,Q3,2.333333333,2.4,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,yes,no,yes,no,yes,no,yes,,
881,882,Male,31,8.0,transport worker,VIC,married,4.066666667,Q3,3.933333333,3.133333333,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,
882,883,Male,39,4.0,transport worker,QLD,married,3.366666667,Q1,3.733333333,3.0,yes,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,no,yes,no,no,no,yes,,
883,884,Male,56,7.0,manager or administrator,VIC,living with a partner,3.466666667,Q2,4.0,3.416666667,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,,
884,885,Female,29,8.0,professional,VIC,married,3.3,Q1,4.4,2.409090909,yes,yes,no,no,no,no,yes,no,no,yes,no,yes,yes,no,no,no,no,yes,no,yes,,
885,886,Male,55,6.0,manager or administrator,SA,married,1.766666667,Q1,2.933333333,3.5,yes,yes,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,,
886,887,Female,55,2.0,Clerical or service worker,WA,single,4.0,Q3,3.933333333,3.769230769,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,,
887,888,Male,63,4.0,retired,VIC,married,3.333333333,Q1,3.266666667,2.321428571,yes,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,yes,no,yes,,
888,889,Female,57,2.0,retired,SA,married,3.8,Q2,4.333333333,2.842105263,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,,
889,890,Female,49,3.0,labourer,NSW,separated or divorced,3.2,Q1,3.533333333,2.5,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
890,891,Male,65,6.0,Clerical or service worker,QLD,married,3.466666667,Q2,3.8,2.529411765,yes,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,yes,,
891,892,Female,49,4.0,professional,NSW,married,3.866666667,Q3,4.0,2.4,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,yes,yes,,
892,893,Female,44,2.0,Clerical or service worker,QLD,married,4.5,Q4,4.333333333,2.75,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,,
893,894,Female,41,3.0,,NSW,separated or divorced,4.1,Q3,3.6,3.083333333,yes,no,no,yes,yes,no,no,no,no,yes,no,no,yes,no,yes,yes,no,yes,no,yes,,
894,895,Female,32,6.0,manager or administrator,VIC,single,3.866666667,Q3,4.4,2.85,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,,
895,896,Female,32,6.0,,NSW,married,3.866666667,Q3,4.333333333,3.066666667,yes,no,no,no,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,,
896,897,Male,19,7.0,unemployed,NSW,single,2.1,Q1,3.8,2.0,yes,yes,no,no,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,,
897,898,Female,31,3.0,professional,VIC,single,3.733333333,Q2,3.866666667,3.642857143,yes,no,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,,
898,899,Male,51,3.0,sales,WA,married,2.2,Q1,2.4,2.310344828,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,,
899,900,Female,48,7.0,small business owner,NSW,married,3.9,Q3,3.8,2.481481481,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,no,yes,,
900,901,Male,36,7.0,professional,VIC,single,3.566666667,Q2,4.0,2.633333333,yes,yes,no,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,,
901,902,Female,51,2.0,manager or administrator,QLD,married,3.833333333,Q3,3.333333333,4.076923077,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,,
902,903,Male,38,1.0,manager or administrator,QLD,married,4.466666667,Q4,3.733333333,3.633333333,yes,no,yes,yes,yes,no,yes,yes,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,,
903,904,Male,30,6.0,unemployed,QLD,married,3.4,Q2,4.333333333,2.857142857,yes,no,no,yes,yes,no,yes,no,no,yes,no,no,no,no,no,yes,yes,yes,no,yes,,
904,905,Female,56,3.0,sales,VIC,separated or divorced,4.2,Q3,4.666666667,4.041666667,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
905,906,Male,20,7.0,sales,SA,single,4.033333333,Q3,3.666666667,2.52173913,yes,no,no,yes,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,yes,no,no,yes,,
906,907,Female,43,1.0,Clerical or service worker,QLD,single,3.233333333,Q1,4.4,,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,yes,yes,,
907,908,Male,30,3.0,manager or administrator,VIC,single,3.4,Q2,3.6,2.192307692,yes,yes,no,yes,no,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,,
908,909,Female,30,7.0,Clerical or service worker,VIC,living with a partner,3.6,Q2,3.066666667,3.4,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no,,
909,910,Female,29,6.0,Clerical or service worker,VIC,living with a partner,4.033333333,Q3,4.666666667,3.074074074,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
910,911,Female,48,6.0,small business owner,QLD,separated or divorced,3.233333333,Q1,3.533333333,3.166666667,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,,
911,912,Female,61,1.0,manager or administrator,VIC,separated or divorced,4.3,Q4,4.133333333,,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
912,913,Male,32,2.0,labourer,QLD,living with a partner,3.7,Q2,3.666666667,2.5,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,,
913,914,Female,57,1.0,,VIC,single,3.933333333,Q3,3.733333333,2.88,yes,no,no,yes,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,,
914,915,Male,45,6.0,Clerical or service worker,SA,married,3.466666667,Q2,3.066666667,2.666666667,yes,yes,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,,
915,916,Female,62,2.0,retired,VIC,single,4.866666667,Q4,3.066666667,3.9,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,
916,917,Female,34,7.0,small business owner,NSW,single,3.566666667,Q2,3.066666667,2.75,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,yes,yes,,
917,918,Female,48,2.0,Clerical or service worker,NSW,married,4.3,Q4,3.066666667,3.533333333,yes,yes,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,yes,no,yes,,
918,919,Male,61,1.0,Clerical or service worker,VIC,married,3.166666667,Q1,3.266666667,2.633333333,yes,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,yes,no,no,yes,,
919,920,Male,28,3.0,professional,VIC,married,3.4,Q2,3.933333333,2.4,yes,yes,no,no,yes,no,no,no,no,yes,no,yes,yes,no,no,yes,no,no,yes,no,,
920,921,Female,25,7.0,,VIC,single,4.233333333,Q4,4.0,3.6875,yes,yes,no,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,,
921,922,Male,33,1.0,sales,VIC,living with a partner,3.6,Q2,3.466666667,2.583333333,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,yes,,
922,923,Male,25,8.0,professional,VIC,married,3.766666667,Q2,4.0,2.44,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,,
923,924,Male,72,6.0,,SA,married,4.333333333,Q4,4.133333333,2.807692308,yes,no,no,yes,no,no,yes,no,yes,yes,no,no,no,yes,no,yes,no,yes,yes,yes,,
924,925,Male,31,6.0,tradesperson,QLD,married,3.433333333,Q2,3.8,2.769230769,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,no,no,yes,,
925,926,Male,40,6.0,tradesperson,NSW,single,3.833333333,Q3,3.666666667,2.481481481,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,yes,no,yes,,
926,927,Female,65,2.0,retired,VIC,separated or divorced,4.633333333,Q4,4.266666667,3.833333333,yes,no,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,no,yes,no,yes,no,no,,
927,928,Male,68,3.0,retired,NSW,married,4.133333333,Q3,3.266666667,3.5,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,,
928,929,Female,74,7.0,manager or administrator,ACT,widowed,3.633333333,Q2,3.333333333,3.307692308,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,yes,no,no,no,yes,,
929,930,Male,60,8.0,professional,QLD,married,3.866666667,Q3,4.733333333,3.533333333,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,,
930,931,Female,35,4.0,Clerical or service worker,NSW,married,3.233333333,Q1,3.266666667,,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
931,932,Male,60,6.0,transport worker,NSW,separated or divorced,3.7,Q2,3.533333333,2.206896552,yes,yes,yes,yes,yes,no,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,yes,,
932,933,Male,40,8.0,professional,NSW,single,3.2,Q1,2.666666667,2.692307692,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
933,934,Female,63,4.0,home-duties,WA,married,3.966666667,Q3,4.6,3.227272727,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,yes,,
934,935,Male,60,6.0,retired,NSW,married,3.233333333,Q1,3.533333333,2.833333333,yes,no,no,yes,yes,no,yes,no,no,yes,no,no,no,yes,no,no,no,yes,yes,no,,
935,936,Female,35,1.0,professional,WA,living with a partner,3.133333333,Q1,3.866666667,2.636363636,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,,
936,937,Male,57,4.0,small business owner,QLD,living with a partner,3.166666667,Q1,3.2,1.961538462,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,no,yes,no,no,yes,yes,yes,,
937,938,Female,29,7.0,unemployed,NSW,married,3.566666667,Q2,3.066666667,2.740740741,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,,
938,939,Female,22,7.0,,NSW,single,2.933333333,Q1,3.466666667,2.24,yes,no,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,,
939,940,Male,25,8.0,manager or administrator,VIC,married,3.533333333,Q2,2.8,3.4,no,no,yes,yes,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,yes,no,yes,no,,
940,941,Female,42,1.0,professional,WA,living with a partner,3.166666667,Q1,3.333333333,3.0,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,,
941,942,Male,19,3.0,professional,NSW,single,3.3,Q1,3.466666667,3.8,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
942,943,Male,46,7.0,tradesperson,VIC,separated or divorced,3.7,Q2,3.533333333,3.071428571,yes,no,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,no,yes,no,yes,yes,,
943,944,Male,61,6.0,professional,VIC,married,3.866666667,Q3,2.333333333,2.8,yes,no,no,no,yes,no,no,yes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,,
944,945,Male,22,7.0,Clerical or service worker,NSW,single,3.866666667,Q3,4.0,3.954545455,yes,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,no,no,no,no,yes,yes,yes,,
945,946,Female,42,8.0,professional,VIC,single,3.566666667,Q2,3.933333333,3.555555556,yes,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,,
946,947,Female,22,7.0,,VIC,single,4.166666667,Q3,3.533333333,3.233333333,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,yes,,
947,948,Female,23,4.0,,ACT,living with a partner,4.533333333,Q4,3.866666667,3.366666667,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,yes,,
948,949,Female,60,1.0,home-duties,WA,married,4.2,Q3,3.2,4.454545455,yes,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,,
949,950,Male,53,7.0,small business owner,VIC,separated or divorced,4.333333333,Q4,4.466666667,3.428571429,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,yes,,
950,951,Male,44,2.0,professional,VIC,single,4.633333333,Q4,4.4,3.0,yes,no,no,no,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no,yes,yes,yes,,
951,952,Male,56,8.0,professional,VIC,separated or divorced,3.8,Q2,3.266666667,3.47826087,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,yes,yes,,
952,953,Female,45,4.0,manager or administrator,NSW,single,4.266666667,Q4,4.4,3.133333333,yes,no,no,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,yes,,
953,954,Male,63,8.0,retired,SA,married,3.5,Q2,3.6,2.65,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,yes,,
954,955,Female,55,1.0,sales,QLD,widowed,3.933333333,Q3,4.466666667,3.769230769,yes,yes,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,no,no,,
955,956,Male,24,6.0,tradesperson,Tas,living with a partner,3.566666667,Q2,3.266666667,2.4,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,yes,,
956,957,Male,31,3.0,transport worker,QLD,living with a partner,5.0,Q4,3.266666667,3.833333333,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,,
957,958,Male,47,6.0,manager or administrator,NSW,separated or divorced,3.866666667,Q3,3.933333333,3.555555556,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,,
958,959,Female,63,8.0,professional,QLD,separated or divorced,4.3,Q4,4.333333333,3.347826087,yes,no,no,no,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,no,no,no,yes,,
959,960,Female,38,3.0,Clerical or service worker,VIC,married,2.5,Q1,3.866666667,2.5,yes,no,no,no,yes,no,yes,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no,yes,,
960,961,Female,34,7.0,professional,NSW,married,4.066666667,Q3,3.733333333,3.107142857,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,,
961,962,Male,57,8.0,manager or administrator,VIC,married,4.666666667,Q4,4.866666667,4.615384615,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,no,yes,no,yes,yes,no,,
962,963,Female,27,7.0,manager or administrator,QLD,single,4.1,Q3,3.733333333,3.0,yes,no,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,yes,yes,,
963,964,Male,39,2.0,labourer,Tas,married,4.633333333,Q4,4.066666667,4.133333333,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
964,965,Female,61,3.0,manager or administrator,NSW,living with a partner,3.933333333,Q3,3.933333333,2.95,yes,no,no,no,yes,no,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,yes,,
965,966,Male,28,7.0,professional,QLD,living with a partner,4.133333333,Q3,3.6,3.033333333,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,,
966,967,Female,49,8.0,professional,NSW,married,3.766666667,Q2,3.8,2.620689655,yes,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,,
967,968,Female,52,3.0,professional,NSW,married,3.533333333,Q2,4.4,2.827586207,yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,,
968,969,Male,41,8.0,professional,QLD,married,4.266666667,Q4,3.0,1.866666667,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,
969,970,Female,38,6.0,home-duties,NSW,married,1.666666667,Q1,2.266666667,1.6,yes,no,no,no,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,,
970,971,Male,40,8.0,professional,ACT,separated or divorced,3.266666667,Q1,3.6,1.944444444,yes,no,no,yes,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,yes,yes,,
971,972,Female,62,1.0,labourer,NSW,married,4.4,Q4,3.6,3.148148148,yes,no,no,no,no,no,yes,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,,
972,973,Female,24,7.0,,VIC,single,3.9,Q3,3.066666667,3.2,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,,
973,974,Male,28,7.0,manager or administrator,NSW,married,1.533333333,Q1,2.266666667,1.392857143,yes,yes,no,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,,
974,975,Female,36,7.0,professional,NSW,married,3.6,Q2,4.066666667,4.222222222,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
975,976,Female,36,3.0,home-duties,WA,married,3.3,Q1,4.0,2.727272727,yes,no,no,no,yes,no,yes,yes,yes,yes,no,no,yes,no,no,yes,yes,no,no,yes,,
976,977,Male,30,7.0,labourer,VIC,married,3.966666667,Q3,3.933333333,2.217391304,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,no,yes,,
977,978,Male,56,3.0,professional,WA,married,3.6,Q2,3.933333333,3.714285714,yes,no,no,no,no,no,yes,no,no,yes,yes,no,yes,no,no,no,no,no,yes,yes,,
978,979,Female,61,4.0,professional,NSW,living with a partner,4.0,Q3,3.6,3.333333333,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,yes,yes,yes,,
979,980,Female,47,4.0,Clerical or service worker,SA,married,3.9,Q3,2.8,3.3125,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,,
980,981,Female,56,3.0,small business owner,QLD,married,4.166666667,Q3,4.4,3.620689655,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,,
981,982,Female,29,7.0,Clerical or service worker,VIC,living with a partner,2.133333333,Q1,3.4,2.333333333,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,,
982,983,Male,18,1.0,unemployed,VIC,single,3.166666667,Q1,4.333333333,3.933333333,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
983,984,Female,32,7.0,professional,SA,single,4.6,Q4,4.666666667,4.233333333,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,
984,985,Female,35,3.0,home-duties,NSW,married,3.366666667,Q1,4.0,2.035714286,yes,no,yes,no,no,no,yes,no,no,yes,no,no,yes,yes,yes,yes,yes,no,no,yes,,
985,986,Female,24,2.0,Clerical or service worker,VIC,single,4.2,Q3,3.266666667,3.19047619,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,,
986,987,Male,30,7.0,professional,VIC,married,3.733333333,Q2,2.933333333,2.892857143,yes,no,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,,
987,988,Female,63,4.0,,VIC,separated or divorced,3.066666667,Q1,3.933333333,2.266666667,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,,
988,989,Female,26,4.0,home-duties,Tas,,4.2,Q3,4.533333333,3.666666667,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
989,990,Female,62,7.0,Clerical or service worker,NSW,married,3.966666667,Q3,4.6,3.647058824,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,yes,,
990,991,Male,69,3.0,manager or administrator,NSW,married,3.733333333,Q2,4.333333333,2.6,yes,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,,
991,992,Male,40,3.0,professional,WA,living with a partner,4.166666667,Q3,3.8,2.9,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,
992,993,Female,55,,retired,WA,separated or divorced,3.866666667,Q3,3.133333333,3.566666667,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,yes,no,no,,
993,994,Male,60,1.0,small business owner,SA,married,4.4,Q4,3.666666667,3.033333333,yes,no,no,no,yes,yes,no,no,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,,
994,995,Male,65,3.0,professional,NSW,living with a partner,3.566666667,Q2,3.933333333,2.566666667,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,,
995,996,Male,51,3.0,manager or administrator,VIC,separated or divorced,2.366666667,Q1,3.4,2.565217391,yes,yes,no,no,yes,no,yes,yes,no,no,yes,no,yes,yes,no,yes,no,no,yes,yes,,
996,997,Male,58,4.0,small business owner,WA,living with a partner,4.4,Q4,3.866666667,3.5,yes,no,no,no,yes,no,yes,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,,
997,998,Male,41,8.0,professional,QLD,married,3.866666667,Q3,3.4,2.555555556,yes,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,,
998,999,Female,42,3.0,professional,VIC,living with a partner,4.0,Q3,3.133333333,4.7,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,,
999,1000,Female,32,6.0,manager or administrator,WA,living with a partner,2.333333333,Q1,3.6,2.727272727,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,,
